Dili-Bot Hello	World	2019	^^
MPU	WORK	FINE
Ax	=	-0,009070		Ay	=	0,062036		Gx	=	0,001284		Gy	=	0,083105
Ax	=	-0,009031		Ay	=	0,062047		Gx	=	0,001616		Gy	=	0,082778
Ax	=	-0,008997		Ay	=	0,062056		Gx	=	0,001397		Gy	=	0,082983
Ax	=	-0,008968		Ay	=	0,062065		Gx	=	0,001099		Gy	=	0,082890
Ax	=	-0,008943		Ay	=	0,062072		Gx	=	0,000968		Gy	=	0,083170
Ax	=	-0,008949		Ay	=	0,062110		Gx	=	0,001198		Gy	=	0,082816
Ax	=	-0,008954		Ay	=	0,062144		Gx	=	0,001342		Gy	=	0,083089
Ax	=	-0,008958		Ay	=	0,062173		Gx	=	0,001612		Gy	=	0,083288
Ax	=	-0,008962		Ay	=	0,062198		Gx	=	0,001466		Gy	=	0,082991
Ax	=	-0,008892		Ay	=	0,062248		Gx	=	0,001212		Gy	=	0,082643
Ax	=	-0,008832		Ay	=	0,062291		Gx	=	0,001301		Gy	=	0,082469
Ax	=	-0,008780		Ay	=	0,062328		Gx	=	0,001540		Gy	=	0,082427
Ax	=	-0,008735		Ay	=	0,062360		Gx	=	0,001132		Gy	=	0,082012
Ax	=	-0,008674		Ay	=	0,062367		Gx	=	0,001069		Gy	=	0,082176
Ax	=	-0,008622		Ay	=	0,062372		Gx	=	0,000924		Gy	=	0,081849
Ax	=	-0,008577		Ay	=	0,062377		Gx	=	0,000437		Gy	=	0,082054
Ax	=	-0,008538		Ay	=	0,062381		Gx	=	0,000070		Gy	=	0,081996
Ax	=	-0,008586		Ay	=	0,062401		Gx	=	-0,000319		Gy	=	0,081982
Ax	=	-0,008628		Ay	=	0,062418		Gx	=	-0,001035		Gy	=	0,082260
Ax	=	-0,008664		Ay	=	0,062433		Gx	=	-0,001129		Gy	=	0,082084
Ax	=	-0,008695		Ay	=	0,062446		Gx	=	-0,001428		Gy	=	0,081769
Ax	=	-0,008705		Ay	=	0,062381		Gx	=	-0,001126		Gy	=	0,082075
Ax	=	-0,008715		Ay	=	0,062324		Gx	=	-0,001298		Gy	=	0,082069
Ax	=	-0,008723		Ay	=	0,062274		Gx	=	-0,000851		Gy	=	0,081539
Ax	=	-0,008730		Ay	=	0,062232		Gx	=	-0,000753		Gy	=	0,081171
Ax	=	-0,008821		Ay	=	0,062219		Gx	=	-0,000742		Gy	=	0,081215
Ax	=	-0,008900		Ay	=	0,062208		Gx	=	-0,000569		Gy	=	0,081308
Ax	=	-0,008968		Ay	=	0,062198		Gx	=	-0,000256		Gy	=	0,081206
Ax	=	-0,009027		Ay	=	0,062190		Gx	=	-0,000294		Gy	=	0,080758
Ax	=	-0,009147		Ay	=	0,062211		Gx	=	-0,000381		Gy	=	0,080424
Ax	=	-0,009252		Ay	=	0,062230		Gx	=	-0,000564		Gy	=	0,080443
Ax	=	-0,009342		Ay	=	0,062246		Gx	=	-0,000668		Gy	=	0,080224
Ax	=	-0,009420		Ay	=	0,062260		Gx	=	-0,000614		Gy	=	0,079872
Ax	=	-0,009595		Ay	=	0,062250		Gx	=	-0,000349		Gy	=	0,079785
Ax	=	-0,009747		Ay	=	0,062242		Gx	=	-0,000754		Gy	=	0,079891
Ax	=	-0,009877		Ay	=	0,062235		Gx	=	-0,001411		Gy	=	0,079874
Ax	=	-0,009990		Ay	=	0,062229		Gx	=	-0,001816		Gy	=	0,079967
Ax	=	-0,010153		Ay	=	0,062223		Gx	=	-0,002274		Gy	=	0,080120
Ax	=	-0,010293		Ay	=	0,062139		Gx	=	-0,002725		Gy	=	0,080434
Ax	=	-0,010415		Ay	=	0,062066		Gx	=	-0,002843		Gy	=	0,081012
Ax	=	-0,010520		Ay	=	0,062003		Gx	=	-0,003198		Gy	=	0,081023
Ax	=	-0,010610		Ay	=	0,061948		Gx	=	-0,003288		Gy	=	0,081159
Ax	=	-0,010659		Ay	=	0,061934		Gx	=	-0,003095		Gy	=	0,080536
Ax	=	-0,010700		Ay	=	0,061922		Gx	=	-0,002711		Gy	=	0,080106
Ax	=	-0,010736		Ay	=	0,061911		Gx	=	-0,002705		Gy	=	0,080060
Ax	=	-0,010767		Ay	=	0,061902		Gx	=	-0,002120		Gy	=	0,079567
Ax	=	-0,010908		Ay	=	0,061868		Gx	=	-0,001959		Gy	=	0,079233
Ax	=	-0,011030		Ay	=	0,061838		Gx	=	-0,001964		Gy	=	0,078799
Ax	=	-0,011135		Ay	=	0,061812		Gx	=	-0,001951		Gy	=	0,078496
Ax	=	-0,011225		Ay	=	0,061790		Gx	=	-0,002626		Gy	=	0,077873
Ax	=	-0,011300		Ay	=	0,061783		Gx	=	-0,002577		Gy	=	0,077930
Ax	=	-0,011365		Ay	=	0,061777		Gx	=	-0,003167		Gy	=	0,077764
Ax	=	-0,011421		Ay	=	0,061773		Gx	=	-0,003297		Gy	=	0,078343
Ax	=	-0,011469		Ay	=	0,061768		Gx	=	-0,003627		Gy	=	0,078698
Ax	=	-0,011513		Ay	=	0,061729		Gx	=	-0,003767		Gy	=	0,078644
Ax	=	-0,011551		Ay	=	0,061696		Gx	=	-0,003473		Gy	=	0,078489
Ax	=	-0,011583		Ay	=	0,061667		Gx	=	-0,004303		Gy	=	0,078246
Ax	=	-0,011611		Ay	=	0,061641		Gx	=	-0,004442		Gy	=	0,078651
Ax	=	-0,011650		Ay	=	0,061595		Gx	=	-0,004291		Gy	=	0,078802
Ax	=	-0,011684		Ay	=	0,061555		Gx	=	-0,003925		Gy	=	0,078878
Ax	=	-0,011713		Ay	=	0,061520		Gx	=	-0,003754		Gy	=	0,078438
